time,velocity,altitude,velocity_y,velocity_x,acceleration,downrange_distance,angle,q,propellant,mass_flow_rate,thrust,mass,apoapsis,periapsis,propellant_est,mass_flow_rate_est,rho_est,kinetic_energy_est,potential_energy_est,delta_time,delta_v,cum_delta_v,dynamic_pressure_est,thrust_to_weight_est,mach_est,drag_est,apoapsis_est,periapsis_est
67,138.98555367625113,2.3660829768182277,49.062143070341264,0.0,14.033041488409113,0.0,90.0,989.1682419659742,486267.83404636354,1903.4354790568102,5600000.0,516267.83404636354,0.0,0.0,464385.78151427716,1817.7808824992537,1.224659053144281,4986368778.730705,11979142.020784548,1.0,2.1669485623321236,138.98555367625113,11828.359747549459,1.1060946307500483,0.4084326711812017,59141.79873774729,-30873.883487904444,-6339140.069766271
68,141.15250223858325,2.453636454084171,49.74068251915233,0.0,14.076818227042086,0.0,90.0,1113.9319470699436,486092.7270918317,1888.11362053527,5600000.0,516092.7270918317,0.0,0.0,464218.55437269923,1803.1485076111828,1.2246464387200047,5141323201.787206,12418199.424153324,1.0,2.1669485623321236,141.15250223858325,12199.945511452426,1.1064699215690181,0.4148006178218086,60999.72755726213,-30843.033409880474,-6339139.914740753
69,143.27826086956523,2.546338672768879,50.48100686498856,0.0,14.110297482837527,0.0,90.0,1187.8260869565217,485897.02517162473,1878.970251716247,5600000.0,515897.02517162473,0.0,0.0,464031.6590389016,1794.416590389016,1.2246330826231926,5295337322.13217,12882491.517170392,1.0,2.125758630981977,143.27826086956523,12570.038112111679,1.1068896531777248,0.42104752084858565,62850.190560558396,-30812.30022206623,-6339139.760302624
70,145.3576559546314,2.644836334693066,51.290876529698544,0.0,14.132185852154015,0.0,90.0,1204.4612476370512,485678.1414784599,1876.7814147845986,5600000.0,515678.1414784599,0.0,0.0,463822.62511192914,1792.3262511192916,1.2246188917059613,5447842571.400411,13375135.829273544,1.0,2.0793950850661815,145.3576559546314,12937.393298947109,1.1073594813044687,0.4271581767158347,64686.966494735534,-30781.786131427623,-6339139.606965484
71,147.43705103969756,2.7433339966172525,52.10074619440852,0.0,14.1540742214705,0.0,90.0,1221.0964083175804,485459.257785295,1874.59257785295,5600000.0,515459.257785295,0.0,0.0,463613.5911849567,1790.2359118495672,1.2246047009531729,5602445235.275283,13867357.28780752,1.0,2.079395085066153,147.43705103969756,13310.035018923934,1.1078297084451556,0.4332688325830837,66550.17509461967,-30750.83349317219,-6339139.451424588
72,149.51644612476372,2.841831658541439,52.910615859118494,0.0,14.175962590786986,0.0,90.0,1237.7315689981097,485240.3740921301,1872.4037409213013,5600000.0,515240.3740921301,0.0,0.0,463404.55725798424,1788.1455725798426,1.2245905103648254,5759142474.473746,14359155.892772323,1.0,2.079395085066153,149.51644612476372,13687.96308811482,1.1083003351083118,0.4393794884503327,68439.8154405741,-30719.442294457927,-6339139.293679872
73,151.59584120982987,2.940329320465626,53.72048552382847,0.0,14.197850960103471,0.0,90.0,1254.3667296786389,485021.49039896525,1870.2149039896528,5600000.0,515021.49039896525,0.0,0.0,463195.5233310118,1786.0552333101184,1.2245763199409168,5917931449.712757,14850531.644167956,1.0,2.079395085066153,151.59584120982987,14071.177322596679,1.1087713618033268,0.44549014431758166,70355.88661298339,-30687.61252226215,-6339139.133731267
74,153.67523629489605,3.0447487812157994,54.53035518853845,0.0,14.219739329419959,0.0,90.0,1271.0018903591683,484802.6067058004,1868.0260670580042,5600000.0,514802.6067058004,0.0,0.0,462986.48940403934,1783.9648940403938,1.2245612765510858,6078809321.709274,15371380.678127253,1.0,2.0793950850661815,153.67523629489605,14459.667464654036,1.1092427890404575,0.45160080018483073,72298.33732327017,-30655.33826896455,-6339138.97154909
75,155.7546313799622,3.1498129539349318,55.34022485324843,0.0,14.241627698736444,0.0,90.0,1287.6370510396976,484583.72301263554,1865.8372301263555,5600000.0,514583.72301263554,0.0,0.0,462777.4554770669,1781.8745547706694,1.2245461404661055,6241773251.18025,15895034.873436375,1.0,2.079395085066153,155.7546313799622,14853.441728878139,1.109714617330828,0.4577114560520797,74267.2086443907,-30622.624773733318,-6339138.807159667
76,157.8340264650284,3.2548771266540655,56.15009451795842,0.0,14.263516068052931,0.0,90.0,1304.272211720227,484364.8393194707,1863.648393194707,5600000.0,514364.8393194707,0.0,0.0,462568.4215500945,1779.7842155009453,1.2245310045682134,6406820398.842645,16418238.024938384,1.0,2.0793950850661815,157.8340264650284,15252.500986386782,1.1101868471864336,0.46382211191932876,76262.50493193392,-30589.472664717585,-6339138.640566154
77,159.91342155009454,3.359941299373198,56.9599641826684,0.0,14.285404437369417,0.0,90.0,1320.9073724007562,484145.95562630583,1861.4595562630584,5600000.0,514145.95562630583,0.0,0.0,462359.3876231221,1777.6938762312207,1.2245158688574074,6573947925.413411,16940990.132633265,1.0,2.079395085066153,159.91342155009454,15656.845041025324,1.1106594791201405,0.4699327677865777,78284.22520512663,-30555.881928164512,-6339138.4717684835
78,161.9928166351607,3.4679225947666907,57.76983384737838,0.0,14.307292806685902,0.0,90.0,1337.5425330812855,483927.071933141,1859.2707193314097,5600000.0,513927.071933141,0.0,0.0,462150.3536961496,1775.6035369614963,1.2245003130962446,6743152991.609506,17477993.211605463,1.0,2.079395085066153,161.9928166351607,16066.468182777317,1.1111325136456889,0.4760434236538267,80332.34091388658,-30521.849646382034,-6339138.300751992
79,164.07221172022687,3.5817421152124176,58.57970351208836,0.0,14.329181176002388,0.0,90.0,1354.177693761815,483708.1882399761,1857.0818823997613,5600000.0,513708.1882399761,0.0,0.0,461941.3197691772,1773.513197691772,1.224483916495622,6914432758.147891,18043944.279116966,1.0,2.0793950850661815,164.07221172022687,16481.364124348787,1.1116059512776948,0.48215407952107575,82406.82062174393,-30487.37289740611,-6339138.127501997
80,166.15160680529303,3.695561635658144,59.389573176798336,0.0,14.351069545318873,0.0,90.0,1370.8128544423441,483489.30454681127,1854.8930454681126,5600000.0,513489.30454681127,0.0,0.0,461732.28584220476,1771.4228584220475,1.224467520114557,7087784385.745515,18609406.715837426,1.0,2.079395085066153,166.15160680529303,16901.543407179783,1.1120797925316512,0.4882647353883247,84507.71703589891,-30452.457478341646,-6339137.95204763
81,168.23100189035918,3.8093811561038704,60.19944284150831,0.0,14.37295791463536,0.0,90.0,1387.4480151228734,483270.4208536464,1852.704208536464,5600000.0,513270.4208536464,0.0,0.0,461523.2519152323,1769.332519152323,1.2244511239530467,7263205035.119338,19174380.52176684,1.0,2.079395085066153,168.23100189035918,17327.00581880827,1.112554037923931,0.49437539125557367,86635.02909404137,-30417.103374702856,-6339137.774388817
82,170.31039697542533,3.9232006765495973,61.009312506218286,0.0,14.394846283951846,0.0,90.0,1404.0831758034026,483051.53716048156,1850.5153716048155,5600000.0,513051.53716048156,0.0,0.0,461314.21798825986,1767.2421798825987,1.2244347280110883,7440691866.986318,19738865.696905214,1.0,2.079395085066153,170.31039697542533,17757.751146777904,1.1130286879717879,0.5004860471228226,88788.75573388953,-30381.31057181675,-6339137.594525486
83,172.3897920604915,4.042040592975823,61.819182170928265,0.0,14.416734653268332,0.0,90.0,1420.7183364839318,482832.6534673167,1848.3265346731669,5600000.0,512832.6534673167,0.0,0.0,461105.18406128744,1765.1518406128744,1.2244176091047896,7620242042.063409,20328110.667818375,1.0,2.079395085066153,172.3897920604915,18193.768432761684,1.1135037431933588,0.5065967029900716,90968.84216380841,-30345.074057165533,-6339137.412432448
84,174.46918714555767,4.162426624216495,62.62905183563824,0.0,14.438623022584817,0.0,90.0,1437.3534971644613,482613.76977415185,1846.1376977415182,5600000.0,512613.76977415185,0.0,0.0,460896.150134315,1763.0615013431498,1.224400267724471,7801852721.067571,20924617.811231162,1.0,2.0793950850661815,174.46918714555767,18635.064299249552,1.1139792041076655,0.5127073588573207,93175.32149624775,-30308.397274131887,-6339137.2281270055
85,176.54858223062385,4.282812655457169,63.438921500348236,0.0,14.460511391901303,0.0,90.0,1453.9886578449907,482394.88608098694,1843.9488608098695,5600000.0,512394.88608098694,0.0,0.0,460687.1162073425,1760.9711620734254,1.2243829265897577,7985521064.715757,21520608.133614965,1.0,2.0793950850661815,176.54858223062385,19081.64175162254,1.1144550712346168,0.5188180147245698,95408.20875811271,-30271.28174659703,-6339137.041616817
86,178.62797731569,4.403198686697842,64.24879116505821,0.0,14.48239976121779,0.0,90.0,1470.62381852552,482176.0023878221,1841.760023878221,5600000.0,512176.0023878221,0.0,0.0,460478.08228037006,1758.880822803701,1.224365585700646,8171244233.724924,22116081.63496978,1.0,2.079395085066153,178.62797731569,19533.50056520633,1.1149313450950105,0.5249286705918187,97667.50282603166,-30233.727459156886,-6339136.852901805
87,180.67735548701623,4.555745696945579,64.95574569694558,0.0,14.512864391602825,0.0,90.0,1521.5640234802518,481957.1186946572,1836.9983086260072,5600000.0,511957.1186946572,0.0,0.0,460269.04835339764,1754.3333847378367,1.2243436125672842,8356242621.916606,22872505.220865067,1.0,2.049378171326225,180.67735548701623,19983.9242499293,1.1154080262105341,0.530951116656429,99919.62124964649,-30196.252215942368,-6339136.664584
88,182.60353198686698,4.840294498059896,65.2402944980599,0.0,14.578529499552284,0.0,90.0,1713.3061386926681,481738.2350014924,1821.6764501044672,5600000.0,511738.2350014924,0.0,0.0,460060.0144264252,1739.701009849766,1.2243026267230677,8531712620.2987795,24290716.689607244,1.0,1.9261764998507545,182.60353198686698,20411.603935452822,1.1158851151037685,0.5366115136703017,102058.0196772641,-30160.500764932483,-6339136.484928467
89,184.52970848671774,5.124843299174212,65.52484329917422,0.0,14.644194607501742,0.0,90.0,1905.0482539050845,481519.3513083275,1806.354591582927,5600000.0,511519.3513083275,0.0,0.0,459850.98049945274,1725.0686349616951,1.224261642250884,8708927272.868752,25707706.581371803,1.0,1.9261764998507545,184.52970848671774,20843.797166334563,1.1163626122981893,0.5422719106841745,104218.98583167282,-30124.37278791517,-6339136.303380844
90,186.4558849865685,5.409392100288528,65.80939210028853,0.0,14.709859715451199,0.0,90.0,2096.7903691175006,481300.46761516266,1791.032733061387,5600000.0,511300.46761516266,0.0,0.0,459641.9465724803,1710.4362600736245,1.2242206591506872,8887884143.348637,27123474.896158755,1.0,1.9261764998507545,186.4558849865685,21280.503487852748,1.1168405183181676,0.5479323076980472,106402.51743926373,-30087.86827202607,-6339136.119941065
91,188.38206148641925,5.693940901402845,66.09394090140285,0.0,14.775524823400657,0.0,90.0,2288.5324843299168,481081.5839219978,1775.7108745398468,5600000.0,511081.5839219978,0.0,0.0,459432.9126455079,1695.8038851855536,1.224179677422431,9068580795.460558,28538021.633968104,1.0,1.9261764998507545,188.38206148641925,21721.72244531609,1.1173188336889732,0.5535927047119199,108608.61222658043,-30050.987204263918,-6339135.934609067
92,190.39061784897027,5.898855835240276,66.69427917620139,0.06864988558352536,14.813729977116706,0.0013729977116705072,89.86270022883295,2370.70938215103,480835.2402745995,1769.3135011441648,5600000.0,510835.2402745995,0.0,0.0,459197.6544622425,1689.6943935926772,1.2241501656960903,9258527918.08498,29550804.425676163,1.0,2.008556362551019,190.39061784897027,22186.857114503506,1.117857646157451,0.5594951889534522,110934.28557251752,-30012.219115257263,-6339135.739794549
93,192.44812456471993,6.056452094318974,67.48226047159487,0.17809173216595475,14.835618346433192,0.0035618346433190953,89.6438165356681,2387.782310217889,480572.57984280173,1768.2190826783406,5600000.0,510572.57984280173,0.0,0.0,458946.81374987564,1688.6492239578151,1.2241274692610054,9454854679.237713,30324695.54897339,1.0,2.0575067157496676,192.44812456471993,22668.564250530835,1.1184327200717583,0.5655415221273618,113342.82125265418,-29972.133726776578,-6339135.538360436
94,194.50563128046963,6.214048353397673,68.27024176698836,0.28753357874838414,14.857506715749677,0.005750671574967683,89.42493284250324,2404.855238284748,480309.9194110039,1767.124664212516,5600000.0,510309.9194110039,0.0,0.0,458695.97303750867,1687.6040543229528,1.2241047732467252,9653134856.80634,31097774.793417804,1.0,2.057506715749696,194.50563128046963,23155.435560902763,1.1190083859759796,0.5715878553012713,115777.1778045138,-29931.61864454206,-6339135.334767058
95,196.5631379962193,6.371644612476371,69.05822306238186,0.39697542533081354,14.879395085066163,0.007939508506616271,89.20604914933837,2421.9281663516067,480047.25897920603,1766.030245746692,5600000.0,510047.25897920603,0.0,0.0,458445.13232514175,1686.5588846880908,1.2240820776532417,9853365115.002932,31870042.159009404,1.0,2.0575067157496676,196.5631379962193,23647.470757882234,1.119584644784691,0.5776341884751808,118237.35378941115,-29890.673852084205,-6339135.129014332
96,198.62064471196896,6.529754253308129,69.84620435777535,0.5064172719132429,14.901283454382648,0.010128345438264859,89.0,2439.001094418466,479784.59854740824,1764.9358272808677,5600000.0,509784.59854740824,0.0,0.0,458194.29161277483,1685.5137150532285,1.224059308549991,10055542118.039577,32644064.184433702,1.0,2.0575067157496676,198.62064471196896,24144.668095456753,1.1201614974143532,0.5836805216490903,120723.34047728377,-29849.298821630888,-6339134.921099606
97,200.67815142771863,6.696105860113422,70.63418565316884,0.6158591184956723,14.923171823699136,0.012317182369913447,89.0,2456.074022485325,479521.9381156104,1763.8414088150432,5600000.0,509521.9381156104,0.0,0.0,457943.4509004079,1684.4685454183661,1.2240353529923116,10259662530.128359,33458454.344945632,1.0,2.0575067157496676,200.67815142771863,24647.004784705085,1.120738944783317,0.5897268548229998,123235.02392352543,-29807.485841454938,-6339134.710984128
98,202.73565814346833,6.862457466918714,71.42216694856234,0.7253009650781017,14.945060193015621,0.014506019301562034,89.0,2473.146950552184,479259.27768381254,1762.746990349219,5600000.0,509259.27768381254,0.0,0.0,457692.61018804094,1683.423375783504,1.2240113979034568,10465723015.481356,34271987.52222403,1.0,2.057506715749696,202.73565814346833,25154.503451586115,1.1213169878118276,0.5957731879969095,125772.51725793058,-29765.243100387976,-6339134.498709047
99,204.793164859218,7.028809073724007,72.21014824395583,0.8347428116605311,14.966948562332107,0.016694856233210622,89.0,2490.219878619043,478996.61725201475,1761.6525718833948,5600000.0,508996.61725201475,0.0,0.0,457441.7694756741,1682.378206148642,1.223987443283417,10673720238.310646,35084663.71626892,1.0,2.0575067157496676,204.793164859218,25667.16379245367,1.1218956274220295,0.6018195211708189,128335.81896226834,-29722.57058126293,-6339134.284274277
100,206.85067157496766,7.1951606805293,72.99812953934932,0.9441846582429605,14.988836931648592,0.01888369316485921,89.0,2507.2928066859017,478733.9568202169,1760.5581534175703,5600000.0,508733.9568202169,0.0,0.0,457190.9287633071,1681.3330365137797,1.2239634891321833,10883650862.828312,35896482.927080266,1.0,2.0575067157496676,206.85067157496766,26184.985503673495,1.1224748645379727,0.6078658543447285,130924.92751836748,-29679.46826673951,-6339134.067679732
101,208.90817829071736,7.3658024077206266,73.78611083474283,1.0536265048253917,15.010725300965078,0.021072530096507832,89.0,2524.365734752761,478471.29638841905,1759.4637349517461,5600000.0,508471.29638841905,0.0,0.0,456940.0880509402,1680.2878668789174,1.2239389177030842,11095511553.246439,36728837.41111717,1.0,2.057506715749696,208.90817829071736,26707.954801579664,1.1230547000856148,0.6139121875186381,133539.77400789832,-29635.93186765071,-6339133.848903857
102,210.96568500646706,7.540909362252514,74.57409213013632,1.163068351407821,15.032613670281565,0.02326136702815642,89.0,2541.4386628196203,478208.6359566212,1758.369316485922,5600000.0,508208.6359566212,0.0,0.0,456689.2473385732,1679.2426972440553,1.223913703819691,11309298973.777107,37582566.71894081,1.0,2.057506715749696,210.96568500646706,27236.07002180348,1.1236351349928293,0.6199585206925476,136180.3501090174,-29591.961191772483,-6339133.627945688
103,213.02319172221672,7.716016316784401,75.3620734255298,1.2725101979902504,15.05450203959805,0.025450203959805007,89.0,2558.511590886479,477945.9755248234,1757.2748980200975,5600000.0,507945.9755248234,0.0,0.0,456438.40662620636,1678.197527609193,1.2238884904557192,11525009788.632391,38435393.939150214,1.0,2.0575067157496676,213.02319172221672,27769.344600324246,1.124216170189408,0.6260048538664572,138846.72300162123,-29547.560667177662,-6339133.404827474
104,215.0806984379664,7.891123271316288,76.1500547209233,1.3819520445726798,15.076390408914536,0.027639040891453595,89.0,2575.584518953338,477683.31509302557,1756.1804795542732,5600000.0,507683.31509302557,0.0,0.0,456187.5659138394,1677.152357974331,1.223863277611158,11742640662.024378,39287319.07174538,1.0,2.0575067157496676,215.0806984379664,28307.778217611634,1.1247978066070672,0.6320511870403667,141538.89108805818,-29502.730275819078,-6339133.179549125
105,217.13820515371606,8.066230225848175,76.93803601631679,1.4913938911551092,15.098278778231021,0.029827877823102183,89.0,2592.657447020197,477420.6546612277,1755.086061088449,5600000.0,507420.6546612277,0.0,0.0,455936.72520147247,1676.1071883394688,1.2238380652859966,11962188258.165148,40138342.11672632,1.0,2.0575067157496676,217.13820515371606,28851.3705541485,1.1253800451794522,0.6380975202142762,144256.8527707425,-29457.4699994782,-6339132.95211055
